taxonid,scientific_name,kingdom,phylum,class,order,family,genus,main_common_name,authority,published_year,assessment_date,category,criteria,population_trend,marine_system,freshwater_system,terrestrial_system,assessor,reviewer,aoo_km2,eoo_km2,elevation_upper,elevation_lower,depth_upper,depth_lower,errata_flag,errata_reason,amended_flag,amended_reason
61785778,Guazuma ulmifolia,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,MALVACEAE,Guazuma,NA,Lam.,2019,2018-09-28,LC,NA,Stable,FALSE,FALSE,TRUE,"Barstow, M.","Samain, M.-S. & Newton, A.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
61787794,Sterculia apetala,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,MALVACEAE,Sterculia,Panama tree,(Jacq.) H.Karst.,2019,2018-06-12,LC,NA,Stable,FALSE,FALSE,TRUE,Botanic Gardens Conservation International (BGCI) & IUCN SSC Global Tree Specialist Group,"Oldfield, S.",1844.00,15122678.35,NA,NA,NA,NA,NA,NA,NA,NA
61782438,Ceiba pentandra,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,MALVACEAE,Ceiba,NA,(L.) Gaertn.,2017,2017-03-03,LC,NA,Unknown,FALSE,FALSE,TRUE,"Rivers, M.C. & Mark, J.","Oldfield, S.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145677708,Apeiba membranacea,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,MALVACEAE,Apeiba,NA,Spruce ex Benth.,2019,2018-06-12,LC,NA,Stable,FALSE,FALSE,TRUE,Botanic Gardens Conservation International (BGCI) & IUCN SSC Global Tree Specialist Group,"ter Steege, H.",1796,6713820.1,NA,NA,NA,NA,NA,NA,NA,NA
151972680,Luehea seemannii,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,MALVACEAE,Luehea,NA,Triana &amp; Planch.,2019,2019-06-19,LC,NA,Unknown,FALSE,FALSE,TRUE,"Condit, R.","Beech, E.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136663001,Urena lobata,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,MALVACEAE,Urena,NA,L.,2020,2019-04-08,LC,NA,Stable,FALSE,TRUE,TRUE,"Ghogue, J.-P.","Sayer, C.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
61786501,Luehea divaricata,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,MALVACEAE,Luehea,NA,Mart.,2018,2017-10-06,DD,NA,Decreasing,FALSE,FALSE,TRUE,"Barstow, M.","Stefenon, V. & Moraes, L.",NA,286158,NA,NA,NA,NA,NA,NA,NA,NA
131179230,Melochia pyramidata,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,MALVACEAE,Melochia,NA,L.,2019,2018-06-12,LC,NA,Stable,FALSE,FALSE,TRUE,Botanic Gardens Conservation International (BGCI) & IUCN SSC Global Tree Specialist Group,"Oldfield, S.",5132.00,33135581.87,NA,NA,NA,NA,NA,NA,NA,NA
61786528,Ochroma pyramidale,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,MALVACEAE,Ochroma,Balsa,(Cav. ex Lam.) Urb.,2019,2018-12-31,LC,NA,Unknown,FALSE,FALSE,TRUE,"Midgley, S., Jenkin, B. & Thomson, L.","Barstow, M.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179304673,Quararibea guianensis,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,MALVACEAE,Quararibea,NA,Aubl.,2020,2018-06-12,LC,NA,Stable,FALSE,FALSE,TRUE,IUCN SSC Global Tree Specialist Group & Botanic Gardens Conservation International (BGCI),"Hoffman, B.",484.00,5747477.40,NA,NA,NA,NA,NA,NA,NA,NA
145688369,Apeiba schomburgkii,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,MALVACEAE,Apeiba,NA,Szyszyl.,2019,2018-06-12,LC,NA,Stable,FALSE,FALSE,TRUE,Botanic Gardens Conservation International (BGCI) & IUCN SSC Global Tree Specialist Group,"ter Steege, H.",240,4458271.89,NA,NA,NA,NA,NA,NA,NA,NA
144314871,Apeiba tibourbou,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,MALVACEAE,Apeiba,NA,Aubl.,2019,2018-06-12,LC,NA,Stable,FALSE,FALSE,TRUE,Botanic Gardens Conservation International (BGCI) & IUCN SSC Global Tree Specialist Group,"Oldfield, S.",4588.00,16686737.64,NA,NA,NA,NA,NA,NA,NA,NA
43202,Pseudobombax millei,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,MALVACEAE,Pseudobombax,Beldaco,(Standl.) A.Robyns,2003,2003-04-30,DD,NA,Unknown,FALSE,FALSE,TRUE,"Santiana, J. & Pitman, N.","Valencia, R., Pitman, N., Léon-Yánez, S. & Jørgensen, P.M. (Ecuador Plants Red List Authority)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122101507,Theobroma bicolor,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,MALVACEAE,Theobroma,Macambo,Humb. &amp; Bonpl.,2020,2018-07-17,LC,NA,Stable,FALSE,FALSE,TRUE,"Madrinan, S.","Cox, N.A.",NA,NA,1000,0,NA,NA,NA,NA,NA,NA
145692198,Pachira minor,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,MALVACEAE,Pachira,NA,(Sims) Hemsl.,2019,2018-06-12,LC,NA,Stable,FALSE,FALSE,TRUE,Botanic Gardens Conservation International (BGCI) & IUCN SSC Global Tree Specialist Group,"ter Steege, H.",308,4282016.86,NA,NA,NA,NA,NA,NA,NA,NA
117764489,Theobroma subincanum,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,MALVACEAE,Theobroma,NA,Mart.,2020,2018-07-17,LC,NA,Stable,FALSE,FALSE,TRUE,"Madrinan, S. & Mendoza F., J.M.","Cox, N.A.",NA,NA,1274,20,NA,NA,NA,NA,NA,NA
150015099,Matisia ochrocalyx,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,MALVACEAE,Matisia,NA,K.Schum.,2019,2018-06-12,LC,NA,Stable,FALSE,FALSE,TRUE,Botanic Gardens Conservation International (BGCI) & IUCN SSC Global Tree Specialist Group,"Lobo, SL, Brewer, S.W.B., MacVean, A.L., Coronado, I., Rodríguez, D., Lopez-Gallego, C., Fuentes, A.C.D., Martínez Salas, E., Samain, M.-S., Linares, J., Espinoza Flores, Y., Pillco Huarcaya, R., Condit, R., Hartshorn, G., Zamora, N.A. & Rodríguez González, AR",1468.00,7511122.95,NA,NA,NA,NA,NA,NA,NA,NA
61787677,Scleronema micranthum,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,MALVACEAE,Scleronema,NA,(Ducke) Ducke,2019,2018-06-12,LC,NA,Stable,FALSE,FALSE,TRUE,Botanic Gardens Conservation International (BGCI) & IUCN SSC Global Tree Specialist Group,"ter Steege, H.",192,865068.18,NA,NA,NA,NA,NA,NA,NA,NA
145655117,Pachira nitida,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,MALVACEAE,Pachira,NA,Kunth,2019,2018-06-12,LC,NA,Stable,FALSE,FALSE,TRUE,Botanic Gardens Conservation International (BGCI) & IUCN SSC Global Tree Specialist Group,"ter Steege, H.",280,3895411.66,NA,NA,NA,NA,NA,NA,NA,NA
117764411,Theobroma obovatum,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,MALVACEAE,Theobroma,NA,Klotzsch ex Bernoulli,2020,2018-07-17,LC,NA,Stable,FALSE,FALSE,TRUE,"Madrinan, S.","Cox, N.A.",NA,NA,350,50,NA,NA,NA,NA,NA,NA
145695196,Sterculia frondosa,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,MALVACEAE,Sterculia,NA,Rich.,2019,2018-06-12,LC,NA,Stable,FALSE,FALSE,TRUE,Botanic Gardens Conservation International (BGCI) & IUCN SSC Global Tree Specialist Group,"ter Steege, H.",448,4832361.72,NA,NA,NA,NA,NA,NA,NA,NA
145701700,Eriotheca macrophylla,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,MALVACEAE,Eriotheca,NA,(K.Schum.) A.Robyns,2019,2018-06-12,LC,NA,Stable,FALSE,FALSE,TRUE,Botanic Gardens Conservation International (BGCI) & IUCN SSC Global Tree Specialist Group,"ter Steege, H.",280,3298846.26,NA,NA,NA,NA,NA,NA,NA,NA
59034605,Mollia speciosa,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,MALVACEAE,Mollia,NA,Mart.,2019,2018-06-12,LC,NA,Stable,FALSE,TRUE,FALSE,Botanic Gardens Conservation International (BGCI) & IUCN SSC Global Tree Specialist Group,"ter Steege, H.",300,3113578.64,NA,NA,NA,NA,NA,NA,NA,NA
145664720,Lueheopsis althaeiflora,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,MALVACEAE,Lueheopsis,NA,(Spruce ex Benth.) Burret,2019,2018-06-12,LC,NA,Stable,FALSE,FALSE,TRUE,Botanic Gardens Conservation International (BGCI) & IUCN SSC Global Tree Specialist Group,"ter Steege, H.",192,4019720.74,NA,NA,NA,NA,NA,NA,NA,NA
61781976,Catostemma commune,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,MALVACEAE,Catostemma,Baromalli,Sandwith ,2019,2018-06-12,LC,NA,Stable,FALSE,FALSE,TRUE,Botanic Gardens Conservation International (BGCI) & IUCN SSC Global Tree Specialist Group,"ter Steege, H.",148,491317.3,NA,NA,NA,NA,NA,NA,NA,NA
71774244,Gossypium barbadense,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,MALVACEAE,Gossypium,NA,L.,2019,2017-02-17,LC,NA,Unknown,FALSE,FALSE,TRUE,"Wegier, A., Vega, M. & Alavez, V.","Kell, S.P.",412,3812523,500,0,NA,NA,NA,NA,NA,NA
122101497,Theobroma glaucum,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,MALVACEAE,Theobroma,Cacao Silvestre,H.Karst.,2020,2018-07-17,LC,NA,Unknown,FALSE,FALSE,TRUE,"Madrinan, S.","Cox, N.A.",NA,NA,900,50,NA,NA,NA,NA,NA,NA
151978537,Matisia bracteolosa,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,MALVACEAE,Matisia,NA,Ducke,2020,2018-06-12,LC,NA,Stable,FALSE,FALSE,TRUE,"Condit, R.","Beech, E.",NA,NA,NA,NA,NA,NA,NA,NA,TRUE,Added more countries to the distribution.
145685578,Matisia obliquifolia,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,MALVACEAE,Matisia,NA,Standl.,2019,2018-06-12,LC,NA,Stable,FALSE,FALSE,TRUE,Botanic Gardens Conservation International (BGCI) & IUCN SSC Global Tree Specialist Group,"ter Steege, H.",552,1413187.21,NA,NA,NA,NA,NA,NA,NA,NA
145685660,Matisia cordata,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,MALVACEAE,Matisia,NA,Bonpl.,2019,2018-06-12,LC,NA,Stable,FALSE,FALSE,TRUE,Botanic Gardens Conservation International (BGCI) & IUCN SSC Global Tree Specialist Group,"ter Steege, H.",608,2420694.96,NA,NA,NA,NA,NA,NA,NA,NA
146783390,Pachira aquatica,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,MALVACEAE,Pachira,NA,Aubl.,2019,2018-06-12,LC,NA,Stable,FALSE,FALSE,TRUE,Botanic Gardens Conservation International (BGCI) & IUCN SSC Global Tree Specialist Group,"Brewer, S.W.B.",3856.00,18364228.73,NA,NA,NA,NA,NA,NA,NA,NA
135732822,Matisia malacocalyx,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,MALVACEAE,Matisia,NA,(A.Robyns &amp; S.Nilsson) W.S.Alverson,2018,2018-06-12,LC,NA,Stable,FALSE,FALSE,TRUE,Botanic Gardens Conservation International (BGCI) & IUCN SSC Global Tree Specialist Group,"Pitman, N.",596.00,778503.56,NA,NA,NA,NA,NA,NA,NA,NA
61785788,Heliocarpus americanus,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,MALVACEAE,Heliocarpus,White Moho,L.,2018,2017-07-03,LC,NA,Unknown,FALSE,FALSE,TRUE,"Barstow, M.","Martínez Salas, E., Moraes, M. & Zenteno Ruiz, F. S.",NA,17100726,2500,NA,NA,NA,NA,NA,NA,NA
61210621,Apeiba glabra,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,MALVACEAE,Apeiba,NA,Aubl.,2018,2017-10-10,LC,NA,Unknown,FALSE,FALSE,TRUE,"Barstow, M.","Moraes, L.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145709288,Sterculia tessmannii,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,MALVACEAE,Sterculia,NA,Mildbr.,2019,2018-06-12,LC,NA,Stable,FALSE,FALSE,TRUE,Botanic Gardens Conservation International (BGCI) & IUCN SSC Global Tree Specialist Group,"ter Steege, H.",420,1205162.96,NA,NA,NA,NA,NA,NA,NA,NA
71774532,Gossypium hirsutum,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,MALVACEAE,Gossypium,Cotton,L.,2019,2017-02-17,VU,"B2ab(i,iii,v); C1+2a(i)",Decreasing,FALSE,FALSE,TRUE,"Wegier, A., Alavez, V., Vega, M. & Azurdia, C.","Kell, S.P.",908,1524324,1200,0,NA,NA,NA,NA,NA,NA
145658498,Sterculia colombiana,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,MALVACEAE,Sterculia,NA,Sprague,2019,2018-06-12,LC,NA,Stable,FALSE,FALSE,TRUE,Botanic Gardens Conservation International (BGCI) & IUCN SSC Global Tree Specialist Group,"ter Steege, H.",320,1114421.46,NA,NA,NA,NA,NA,NA,NA,NA
164914369,Pachira pulchra,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,MALVACEAE,Pachira,Motoso,Planch. &amp; Linden,2020,2020-07-01,EN,B1ab(iii)+2ab(iii),Decreasing,FALSE,FALSE,TRUE,"Lopez-Gallego, C. & Morales M, P.","Beech, E.",12,82,1700,1500,NA,NA,NA,NA,NA,NA
135836999,Corchorus hirsutus,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,MALVACEAE,Corchorus,NA,L.,2018,2018-06-12,LC,NA,Stable,FALSE,FALSE,TRUE,Botanic Gardens Conservation International (BGCI) & IUCN SSC Global Tree Specialist Group,"Timyan, J., Gomez, J., Becquer, E. & González-Torres, L.",448.00,1765721.19,NA,NA,NA,NA,NA,NA,NA,NA
37805,Huberodendron patinoi,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,MALVACEAE,Huberodendron,NA,Cuatr.,1998,1998-01-01,VU,C1,NA,FALSE,FALSE,TRUE,"Mitré, M.",,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131054250,Helicteres baruensis,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,MALVACEAE,Helicteres,NA,Jacq.,2019,2018-06-12,LC,NA,Stable,FALSE,FALSE,TRUE,Botanic Gardens Conservation International (BGCI) & IUCN SSC Global Tree Specialist Group,"Oldfield, S.",2632.00,11346203.05,NA,NA,NA,NA,NA,NA,NA,NA
134501353,Cavanillesia chicamochae,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,MALVACEAE,Cavanillesia,Ceiba Barrigona,Fern.Alonso,2020,2019-02-28,EN,"A4ae; B1ab(iii,iv)",Decreasing,FALSE,FALSE,TRUE,"Lopez-Gallego, C. & Morales M, P.","Beech, E.",NA,972,1100,200,NA,NA,NA,NA,NA,NA
136790582,Malvaviscus arboreus,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,MALVACEAE,Malvaviscus,NA,Cav.,2019,2018-06-12,LC,NA,Stable,FALSE,FALSE,TRUE,"Botanic Gardens Conservation International (BGCI), IUCN SSC Global Tree Specialist Group, González-Espinosa, M & Ramírez-Marcial, N.","Newton, A., Martínez Salas, E. & Samain, M.-S.",10580.00,7363263.79,2300,300,NA,NA,NA,NA,NA,NA
131182519,Triumfetta bogotensis,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,MALVACEAE,Triumfetta,NA,DC.,2019,2018-06-12,LC,NA,Stable,FALSE,FALSE,TRUE,Botanic Gardens Conservation International (BGCI) & IUCN SSC Global Tree Specialist Group,"Oldfield, S.",2420.00,26266821.38,NA,NA,NA,NA,NA,NA,NA,NA
153215824,Matisia longiflora,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,MALVACEAE,Matisia,NA,Gleason,2020,2018-06-12,LC,NA,Stable,FALSE,FALSE,TRUE,IUCN SSC Global Tree Specialist Group & Botanic Gardens Conservation International (BGCI),"Lopez-Gallego, C.",48.00,138590.84,NA,NA,NA,NA,NA,NA,NA,NA
136095444,Quararibea asterolepis,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,MALVACEAE,Quararibea,NA,Pittier,2018,2018-06-12,LC,NA,Stable,FALSE,FALSE,TRUE,Botanic Gardens Conservation International (BGCI) & IUCN SSC Global Tree Specialist Group,"Zamora, N.A.",196,158618.02,NA,NA,NA,NA,NA,NA,NA,NA
101163071,Triumfetta semitriloba,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,MALVACEAE,Triumfetta,NA,Jacq.,2018,2018-06-12,LC,NA,Stable,FALSE,FALSE,TRUE,Botanic Gardens Conservation International (BGCI) & IUCN SSC Global Tree Specialist Group,"Oldfield, S.",5452,89936407.56,NA,NA,NA,NA,NA,NA,NA,NA
144310628,Pavonia spinifex,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,MALVACEAE,Pavonia,NA,(L.) Cav.,2019,2018-06-12,LC,NA,Stable,FALSE,FALSE,TRUE,Botanic Gardens Conservation International (BGCI) & IUCN SSC Global Tree Specialist Group,"Oldfield, S.",224.00,6083197.78,NA,NA,NA,NA,NA,NA,NA,NA
151959141,Wercklea ferox,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,MALVACEAE,Wercklea,NA,(Hook.) Fryxell,2019,2018-06-12,LC,NA,Stable,FALSE,FALSE,TRUE,"Condit, R.","Beech, E.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153319500,Matisia sclerophylla,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,MALVACEAE,Matisia,NA,Cuatrec.,2020,2019-02-28,LC,NA,Unknown,FALSE,FALSE,TRUE,"Lopez-Gallego, C. & Morales M, P.","Beech, E.",8,NA,400,0,NA,NA,NA,NA,NA,NA
144257945,Luehea candicans,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,MALVACEAE,Luehea,NA,Mart.,2019,2018-06-12,LC,NA,Stable,FALSE,FALSE,TRUE,Botanic Gardens Conservation International (BGCI) & IUCN SSC Global Tree Specialist Group,"Oldfield, S.",1168.00,7635497.97,NA,NA,NA,NA,NA,NA,NA,NA
177821246,Eriotheca pentaphylla,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,MALVACEAE,Eriotheca,NA,(Vell.) A.Robyns,2020,2020-01-24,LC,NA,Stable,FALSE,FALSE,TRUE,"León, M.L.V., Bicalho, M., Gomes, M., Wagner Ribeiro Júnior, J., Fernandez, E., da Rosa, P., Martinelli, G. & Ferreira, C.","Moraes, M.",272,984138,NA,NA,NA,NA,NA,NA,NA,NA
150007515,Herrania purpurea,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,MALVACEAE,Herrania,NA,(Pittier) R.E.Schult.,2019,2018-06-12,LC,NA,Stable,FALSE,FALSE,TRUE,Botanic Gardens Conservation International (BGCI) & IUCN SSC Global Tree Specialist Group,"Lobo, SL, Brewer, S.W.B., MacVean, A.L., Coronado, I., Rodríguez, D., Lopez-Gallego, C., Fuentes, A.C.D., Martínez Salas, E., Samain, M.-S., Linares, J., Espinoza Flores, Y., Pillco Huarcaya, R., Condit, R., Hartshorn, G., Zamora, N.A. & Rodríguez González, AR",632.00,1266072.88,NA,NA,NA,NA,NA,NA,NA,NA
146224959,Dombeya burgessiae,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,MALVACEAE,Dombeya,NA,Gerrard ex Harv.,2019,2018-06-12,LC,NA,Stable,FALSE,FALSE,TRUE,Botanic Gardens Conservation International (BGCI) & IUCN SSC Global Tree Specialist Group,"Smith, P.",176.00,849277.88,NA,NA,NA,NA,NA,NA,NA,NA
131182723,Triumfetta lappula,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,MALVACEAE,Triumfetta,NA,L.,2019,2018-06-12,LC,NA,Stable,FALSE,FALSE,TRUE,Botanic Gardens Conservation International (BGCI) & IUCN SSC Global Tree Specialist Group,"Oldfield, S.",2284.00,16790628.69,NA,NA,NA,NA,NA,NA,NA,NA
151950358,Spirotheca rosea,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,MALVACEAE,Spirotheca,NA,(Seem.) P.E.Gibbs &amp; W.S.Alverson,2019,2018-06-12,LC,NA,Stable,FALSE,FALSE,TRUE,"Condit, R.","Beech, E.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38878,Hampea thespesioides,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,MALVACEAE,Hampea,NA,Triana &amp; Planch.,2020,2019-02-28,LC,NA,Unknown,FALSE,FALSE,TRUE,"Lopez-Gallego, C. & Morales M, P.","Beech, E.",156,94584,2000,1000,NA,NA,NA,NA,NA,NA
34748,Cavanillesia platanifolia,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,MALVACEAE,Cavanillesia,Hamelí,(H.&amp;.B.) H.B.K.,1998,1998-01-01,LR/nt,NA,NA,FALSE,FALSE,TRUE,"Mitré, M.",,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146078820,Guazuma crinita,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,MALVACEAE,Guazuma,NA,Mart.,2019,2018-06-12,LC,NA,Stable,FALSE,FALSE,TRUE,Botanic Gardens Conservation International (BGCI) & IUCN SSC Global Tree Specialist Group,"Moraes, M., Zenteno Ruiz, F. S. & Fuentes Claros, A.",136.00,4925208.83,NA,NA,NA,NA,NA,NA,NA,NA
151960390,Herrania nycterodendron,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,MALVACEAE,Herrania,NA,R.E.Schult.,2019,2018-06-12,LC,NA,Stable,FALSE,FALSE,TRUE,"Condit, R.","Beech, E.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145657365,Matisia idroboi,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,MALVACEAE,Matisia,NA,Cuatrec.,2019,2018-06-12,LC,NA,Stable,FALSE,FALSE,TRUE,Botanic Gardens Conservation International (BGCI) & IUCN SSC Global Tree Specialist Group,"ter Steege, H.",164,735732.28,NA,NA,NA,NA,NA,NA,NA,NA
62755,Mollia lepidota,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,MALVACEAE,Mollia,NA,Spruce ex Benth,2020,2018-06-12,LC,NA,Stable,FALSE,FALSE,TRUE,IUCN SSC Global Tree Specialist Group & Botanic Gardens Conservation International (BGCI),"Kelloff, C.",764.00,7550731.38,NA,NA,NA,NA,NA,NA,NA,NA
179302559,Apeiba petoumo,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,MALVACEAE,Apeiba,NA,Aubl.,2020,2018-06-12,LC,NA,Stable,FALSE,FALSE,TRUE,IUCN SSC Global Tree Specialist Group & Botanic Gardens Conservation International (BGCI),"Hoffman, B.",172.00,1703178.26,NA,NA,NA,NA,NA,NA,NA,NA
61787957,Sterculia pruriens,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,MALVACEAE,Sterculia,NA,(Aubl.) K.Schum.,2020,2018-06-12,LC,NA,Stable,FALSE,FALSE,TRUE,IUCN SSC Global Tree Specialist Group & Botanic Gardens Conservation International (BGCI),"Hoffman, B.",608.00,6808644.79,NA,NA,NA,NA,NA,NA,NA,NA
61788175,Thespesia populnea,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,MALVACEAE,Thespesia,Portia Tree,(L.) Sol. ex Corrêa,2017,2017-03-08,LC,NA,Stable,FALSE,FALSE,TRUE,"Rivers, M.C. & Mark, J.","Oldfield, S.",NA,NA,150,NA,NA,NA,NA,NA,NA,NA
203360,Tilia cordata,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,MALVACEAE,Tilia,Small-leaved Lime,Mill.,2017,2017-03-07,LC,NA,Decreasing,FALSE,FALSE,TRUE,"Rivers, M.C., Barstow, M. & Khela, S.","Oldfield, S.",NA,NA,1600,0,NA,NA,NA,NA,NA,NA
164912986,Matisia hirsutissima,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,MALVACEAE,Matisia,NA,Fern.Alonso,2020,2020-07-15,LC,NA,Stable,FALSE,FALSE,TRUE,"Lopez-Gallego, C. & Morales M, P.","Beech, E.",NA,94,200,100,NA,NA,NA,NA,NA,NA
136094148,Theobroma simiarum,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,MALVACEAE,Theobroma,NA,Donn.Sm.,2018,2018-06-12,LC,NA,Stable,FALSE,FALSE,TRUE,Botanic Gardens Conservation International (BGCI) & IUCN SSC Global Tree Specialist Group,"Zamora, N.A.",148,54639.98,NA,NA,NA,NA,NA,NA,NA,NA
122101223,Theobroma cirmolinae,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,MALVACEAE,Theobroma,Bacao,Cuatr.,2020,2019-07-31,LC,NA,Stable,FALSE,FALSE,TRUE,"Morales M, P., Lopez-Gallego, C. & Madrinan, S.","Beech, E.",NA,6184,1300,800,NA,NA,NA,NA,NA,NA
149352238,Sparrmannia africana,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,MALVACEAE,Sparrmannia,NA,L.f.,2019,2018-06-12,LC,NA,Stable,FALSE,FALSE,TRUE,"Botanic Gardens Conservation International (BGCI), IUCN SSC Global Tree Specialist Group & von Staden, L.","von Staden, L. & Raimondo, D.",132,512733.14,NA,NA,NA,NA,NA,NA,NA,NA
71774505,Gossypium herbaceum,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,MALVACEAE,Gossypium,Short-staple Cotton,L.,2019,2018-10-06,DD,NA,Unknown,FALSE,FALSE,TRUE,"Rowe, J., Holubec, V. & Harris, C.","Magos Brehm, J.",792,1970514,1200,160,NA,NA,NA,NA,NA,NA
